Label,Httpchk,Rank,domain_registration_length,age_domain,ssl,Having_IP,URL_Length,urlpath_length,Host_Length,Tokens,No_of_specialchar,No_of_slash,No_of_hyphen,Dots_in_url,Security_sensitive,getASN,tiny_url,Redirection_//_symbol,i_frame,links_in_tags,url_of_anchor
0,0,0,-1,-1,1,0,0,0,19,5,6,0,1,0,0,14782,0,0,-1,-1,-1
0,0,0,1,0,0,0,0,0,16,4,5,0,0,0,0,-1,0,0,0,0,75
0,0,0,-1,-1,0,0,0,0,11,4,5,0,0,0,0,20940,0,0,0,0,105
0,0,0,-1,-1,0,0,0,0,17,5,6,0,0,0,0,8048,0,0,0,1,0
0,0,0,-1,-1,0,0,0,0,15,4,5,0,0,0,0,-1,0,0,0,9,168
0,0,0,-1,-1,0,0,0,0,10,4,5,0,0,0,0,197068,0,0,0,5,163
0,0,0,-1,-1,0,0,0,0,23,4,5,0,0,0,0,-1,0,0,0,4,195
0,0,0,-1,-1,-1,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,9,95
0,1,-1,1,0,1,0,1,24,24,8,9,0,1,0,0,16276,0,0,-1,-1,-1
0,1,-1,-1,-1,0,0,0,1,15,4,6,0,0,0,0,40034,0,0,0,0,0
0,1,0,1,0,-1,0,0,22,17,7,9,0,0,0,0,26101,0,0,0,0,0
0,0,0,-1,-1,1,0,0,0,16,5,6,0,0,0,0,-1,0,0,-1,-1,-1
0,0,0,1,-1,0,0,0,0,19,4,5,0,0,0,0,-1,0,0,0,1,514
0,0,0,-1,-1,-1,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,0,3
0,0,0,1,0,0,0,0,0,16,4,5,0,0,0,0,-1,0,0,0,2,62
0,0,1,0,-1,1,0,0,0,12,4,5,0,0,0,0,-1,1,0,-1,-1,-1
0,0,0,0,0,0,0,0,0,15,4,5,0,0,0,0,-1,0,0,0,9,180
0,0,0,0,-1,0,0,0,0,15,4,5,0,0,0,0,-1,1,0,0,9,47
0,0,0,1,0,0,0,0,0,18,4,5,0,0,0,0,-1,0,0,0,4,209
0,0,0,0,-1,0,0,0,0,20,4,5,0,0,0,0,-1,0,0,0,3,76
0,0,0,-1,-1,0,0,0,0,12,4,5,0,0,0,0,24560,0,0,0,4,270
0,0,0,1,-1,0,0,0,0,16,4,5,0,0,0,0,-1,1,0,0,1,192
0,0,0,0,-1,0,0,0,0,12,4,5,0,0,0,0,-1,0,0,0,1,936
0,0,0,1,0,0,0,0,0,20,4,5,0,0,0,0,-1,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,17,4,5,0,0,0,0,-1,0,0,0,22,194
0,0,0,0,0,0,0,0,0,13,4,5,0,0,0,0,237,0,0,0,3,919
0,0,0,1,0,0,0,0,0,15,4,5,0,0,0,0,-1,0,0,0,8,121
0,0,0,1,-1,0,0,0,0,12,4,5,0,0,0,0,9498,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,1,137
0,0,0,0,0,0,0,0,0,13,4,5,0,0,0,0,-1,0,0,0,1,74
0,0,0,1,-1,-1,0,0,0,14,4,5,0,0,0,0,-1,0,0,0,0,0
0,0,0,-1,-1,-1,0,0,0,16,4,5,0,0,0,0,-1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,11,4,5,0,0,0,0,43311,0,0,-1,-1,-1
0,0,0,1,-1,0,0,0,0,18,4,5,0,0,0,0,16509,0,0,0,17,114
0,0,0,-1,-1,0,0,0,0,14,4,5,0,0,0,0,-1,0,0,0,11,210
0,0,0,-1,-1,0,0,0,0,12,4,5,0,0,0,0,-1,1,0,0,3,6
0,0,0,1,-1,0,0,0,0,15,4,5,0,0,0,0,15169,0,0,0,41,54
0,0,0,1,0,0,0,0,0,13,4,5,0,0,0,0,3257,1,0,0,3,97
0,0,0,1,0,0,0,0,0,15,4,5,0,0,0,0,-1,0,0,0,5,94
0,0,0,-1,-1,0,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,8,152
0,0,-1,-1,-1,0,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,0,40
0,0,0,0,0,-1,0,0,0,16,4,5,0,0,0,0,20940,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,18,5,6,0,0,0,0,4755,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,19,5,6,0,0,0,0,-1,0,0,0,6,136
0,0,0,-1,-1,0,0,0,0,19,4,5,0,0,0,0,24560,0,0,0,4,40
0,0,1,0,-1,0,0,0,0,14,4,5,0,0,0,0,4436,0,0,0,8,202
0,0,0,0,0,-1,0,0,0,12,4,5,0,0,0,0,-1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,22,4,5,0,0,0,0,-1,0,0,-1,-1,-1
0,0,0,-1,0,0,0,0,0,16,4,5,0,0,0,0,-1,0,0,0,0,383
0,1,1,-1,-1,-1,0,0,1,20,4,6,0,0,0,0,-1,0,0,0,0,6
0,1,-1,-1,-1,0,0,0,1,17,4,6,0,0,0,0,53264,0,0,0,2,33
0,0,0,-1,-1,0,0,0,0,16,4,5,0,0,0,0,7377,0,0,0,6,98
0,0,-1,-1,-1,1,0,0,0,19,4,5,0,0,0,0,24940,0,0,-1,-1,-1
0,0,0,-1,-1,0,0,0,0,13,4,5,0,0,0,0,24381,0,0,0,3,14
0,0,0,-1,-1,-1,0,0,0,14,4,5,0,0,0,0,20940,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,18,4,5,0,0,0,0,-1,0,0,0,53,28
0,0,0,1,0,0,0,0,0,11,4,5,0,0,0,0,-1,0,0,0,1,128
0,0,0,-1,-1,0,0,0,0,13,4,5,0,0,0,0,4436,0,0,0,5,420
0,0,0,-1,-1,0,0,0,0,17,4,5,0,0,0,0,-1,0,0,0,8,88
0,1,-1,-1,-1,1,0,0,1,23,5,7,0,1,0,0,-1,0,0,-1,-1,-1
0,1,-1,-1,-1,0,0,0,0,15,4,5,0,0,0,0,33070,0,0,0,3,6
0,0,0,0,0,0,0,0,0,13,4,5,0,0,0,0,1273,0,0,0,6,41
0,0,0,-1,-1,1,0,0,0,18,4,5,0,0,0,0,-1,1,0,-1,-1,-1
0,0,1,-1,-1,-1,0,0,0,18,4,5,0,0,0,0,-1,0,0,0,0,2
0,0,0,-1,-1,0,0,0,0,26,4,5,0,0,0,0,-1,0,0,0,2,36
0,0,0,-1,-1,0,0,0,0,20,4,5,0,0,0,0,-1,0,0,0,21,127
0,0,0,0,0,0,0,0,0,15,4,5,0,0,0,0,-1,0,0,0,12,298
0,0,0,1,-1,0,0,0,0,12,4,5,0,0,0,0,20940,0,0,0,1,161
0,0,0,1,0,0,0,0,0,22,4,5,0,0,0,0,-1,0,0,0,14,39
0,0,0,-1,-1,-1,0,0,0,22,4,5,0,0,0,0,24381,0,0,0,0,0
0,0,0,-1,-1,0,0,0,0,14,4,5,0,0,0,0,-1,0,0,0,1,70
0,0,0,1,-1,0,0,0,0,13,4,5,0,0,0,0,794,0,0,0,7,94
0,0,0,1,0,0,0,0,0,21,4,5,0,0,0,0,9498,0,0,0,4,30
0,0,0,-1,-1,0,0,0,0,18,4,5,0,0,0,0,-1,1,0,0,4,609
0,0,0,0,-1,0,0,0,0,13,4,5,0,0,0,0,9498,0,0,0,23,30
0,0,0,-1,-1,1,0,0,0,18,4,5,0,0,0,0,-1,0,0,-1,-1,-1
0,0,0,-1,-1,0,0,0,0,20,4,5,0,0,0,0,-1,0,0,0,2,80
0,0,0,-1,-1,0,0,0,0,14,4,5,0,0,0,0,-1,0,0,0,9,62
0,0,0,-1,-1,0,0,0,0,11,4,5,0,0,0,0,9,0,0,0,9,46
0,0,0,1,0,-1,0,1,60,21,7,15,0,0,0,0,-1,0,0,0,8,34
0,0,0,-1,-1,0,0,1,33,16,12,17,0,0,0,0,-1,0,0,0,0,2
0,1,-1,0,0,0,0,0,1,10,3,5,0,0,0,0,16276,0,0,0,5,12
0,0,0,0,-1,-1,0,1,61,17,13,14,1,0,0,0,-1,1,0,0,0,0
0,0,1,-1,-1,0,0,0,1,12,3,5,0,0,0,0,-1,0,0,0,5,0
0,1,0,0,-1,0,0,0,1,12,3,5,0,0,0,0,-1,0,0,0,74,3
0,1,0,0,0,1,0,0,20,14,7,8,0,0,0,0,36323,0,0,-1,-1,-1
0,0,-1,1,-1,-1,0,1,254,43,22,25,1,4,0,1,15169,1,0,0,0,1
0,1,0,-1,-1,0,0,0,14,13,7,8,0,1,0,0,-1,0,0,0,1,59
0,1,0,1,-1,0,0,0,1,8,3,5,0,0,0,0,11643,0,0,0,35,37
0,0,0,0,-1,0,0,1,13,15,77,92,0,0,1,1,-1,0,0,0,2,2
0,0,-1,-1,-1,-1,0,1,57,18,12,14,1,0,0,3,3,0,0,0,0,0
0,1,-1,-1,-1,-1,0,0,25,12,6,8,0,0,0,0,16265,0,0,0,7,8
0,0,0,-1,-1,0,0,1,101,23,17,18,0,1,0,0,-1,0,0,0,92,42
0,1,0,-1,-1,-1,0,0,18,17,6,8,0,0,0,0,-1,0,0,0,0,1
0,1,0,1,-1,0,0,0,1,11,3,5,0,0,0,0,-1,1,0,0,0,6
0,0,0,1,0,-1,0,1,60,21,7,15,0,0,0,0,-1,0,0,0,8,34
0,0,0,-1,-1,0,0,1,33,16,12,17,0,0,0,0,-1,0,0,0,0,2
0,1,-1,-1,-1,0,0,1,45,49,14,15,0,5,0,0,40034,1,0,0,0,0
0,1,-1,-1,-1,-1,0,0,19,23,8,9,0,0,0,0,-1,0,0,0,0,0
0,1,-1,-1,0,-1,0,1,31,20,8,9,0,0,0,1,32244,0,0,0,1,92
0,1,0,-1,-1,0,0,0,11,14,7,8,0,0,0,0,43116,0,0,0,4,98
0,0,0,-1,-1,0,0,1,38,17,5,6,0,0,0,0,-1,0,0,0,15,45
0,1,0,-1,-1,0,0,1,73,19,14,15,0,0,0,0,30633,1,0,0,4,231
0,0,0,0,-1,0,0,1,15,19,30,35,0,0,1,0,15169,0,0,0,0,2
0,1,1,0,0,0,0,1,35,17,9,10,0,0,0,0,237,0,0,0,7,51
0,0,0,-1,-1,0,0,0,27,10,7,8,0,0,0,0,-1,0,0,0,9,3
0,1,-1,-1,-1,-1,0,0,1,20,4,6,0,0,0,0,-1,0,0,0,0,1
0,0,0,-1,-1,0,0,0,1,10,3,5,0,0,0,0,-1,0,0,0,19,67
0,1,-1,-1,-1,0,0,1,46,49,14,15,0,5,0,0,40034,1,0,0,0,0
0,1,0,-1,-1,0,0,0,1,13,5,7,0,0,0,0,2818,0,0,0,1,34
0,1,-1,-1,-1,1,0,1,45,34,21,27,0,2,0,1,-1,0,0,-1,-1,-1
0,1,-1,-1,-1,1,0,1,57,30,11,13,0,2,0,0,-1,0,0,-1,-1,-1
0,1,0,-1,-1,-1,0,0,23,11,8,9,0,0,0,0,20940,0,0,0,17,18
0,1,1,-1,-1,-1,0,1,22,22,9,10,0,0,0,0,-1,0,0,0,0,23
0,1,0,-1,-1,0,0,0,4,19,6,8,0,0,0,0,299,0,0,0,0,0
0,0,0,0,-1,0,0,1,13,22,10,12,0,0,0,0,-1,0,0,0,0,0
0,1,1,1,0,0,0,0,1,12,3,5,0,0,0,0,13555,0,0,0,0,0
0,1,1,-1,-1,0,0,0,23,20,7,8,0,0,0,0,3188,0,0,0,2,78
0,0,-1,-1,-1,1,1,1,19,10,18,21,0,0,1,0,-1,0,0,-1,-1,-1
0,0,0,-1,-1,0,0,1,86,10,21,23,0,0,0,0,13335,0,0,0,46,35
0,1,0,-1,-1,0,0,1,10,14,9,12,0,0,0,0,-1,0,0,0,18,48
0,1,0,-1,-1,0,0,0,10,17,8,9,0,0,0,1,-1,0,0,0,2,23
0,1,0,-1,-1,0,0,1,10,10,15,17,0,0,1,0,9121,0,0,0,0,0
0,1,-1,1,0,1,0,0,1,13,9,11,0,0,0,0,-1,0,0,-1,-1,-1
0,0,0,0,-1,0,0,0,13,22,7,8,0,0,0,0,-1,0,0,0,0,0
0,0,0,0,-1,0,0,0,29,15,6,7,0,0,0,0,-1,0,0,0,3,67
0,1,0,-1,-1,0,0,0,10,17,6,7,0,0,0,0,-1,0,0,0,5,41
0,0,0,0,0,0,0,0,1,20,7,10,0,0,0,0,20940,0,0,0,0,1
0,0,0,-1,-1,0,0,0,25,15,9,10,0,0,0,0,-1,0,0,0,3,466
0,0,1,-1,-1,0,0,0,1,18,5,8,0,0,0,0,-1,0,0,0,11,0
0,1,-1,-1,-1,0,0,0,1,16,4,6,0,0,0,0,-1,0,0,0,3,64
0,1,-1,-1,-1,0,0,0,1,13,3,5,0,0,0,0,-1,1,0,0,0,1
0,1,0,-1,-1,0,0,0,26,19,9,10,0,0,0,0,299,0,0,0,0,135
0,1,0,0,-1,0,0,0,1,9,3,5,0,0,0,0,-1,0,0,0,135,29
0,0,0,-1,-1,0,0,0,17,21,6,7,0,0,0,0,-1,0,0,0,7,4
0,1,-1,-1,-1,0,0,0,1,13,5,7,0,1,0,0,53831,0,0,0,1,66
0,1,1,-1,-1,0,0,0,1,16,4,6,0,0,0,0,53804,0,0,0,6,95
0,0,1,0,0,-1,0,1,50,13,10,12,0,0,0,0,-1,0,0,0,0,0
0,0,0,-1,-1,0,0,0,19,11,8,9,0,0,0,0,-1,0,0,0,6,101
0,1,1,-1,-1,0,0,1,18,23,20,23,0,0,0,0,7377,0,0,0,16,282
0,1,1,-1,-1,0,0,0,1,12,3,5,0,0,0,0,-1,0,0,0,3,254
0,0,-1,-1,-1,1,0,0,22,14,7,9,0,0,0,0,-1,0,0,-1,-1,-1
0,1,1,-1,-1,-1,0,0,14,8,4,5,0,0,0,0,-1,0,0,0,5,12
0,0,0,0,-1,0,0,1,14,15,11,14,0,0,0,0,15169,0,0,0,2,51
0,1,0,-1,-1,0,0,1,66,13,12,13,0,0,0,0,-1,0,0,0,6,129
0,1,-1,-1,-1,0,0,0,18,19,7,8,0,0,0,0,-1,1,0,0,4,102
0,0,-1,-1,-1,-1,0,0,8,7,4,5,0,0,0,0,3257,0,0,0,1,4
0,0,0,0,0,0,0,1,31,21,11,12,1,0,0,0,-1,0,0,0,5,86
0,0,0,0,-1,0,0,0,7,16,7,9,0,0,0,0,15169,0,0,0,0,4
0,1,0,-1,-1,0,0,1,28,21,9,11,1,1,0,0,3,0,0,0,1,25
0,0,1,0,0,-1,0,1,98,13,16,17,0,0,0,0,-1,0,0,0,0,0
0,1,0,-1,-1,0,0,1,69,22,13,14,0,0,0,0,2914,0,0,0,26,43
0,1,1,-1,-1,0,0,0,1,16,3,5,0,0,0,0,-1,0,0,0,1,156
0,0,0,-1,-1,0,0,1,18,22,15,16,0,0,0,0,25046,1,0,0,10,252
0,1,-1,-1,-1,1,0,0,4,22,5,7,0,0,0,0,-1,0,0,-1,-1,-1
0,0,0,0,-1,0,0,1,11,17,9,11,0,0,1,1,-1,0,0,0,0,8
0,1,0,-1,-1,0,0,0,1,20,3,5,0,0,0,0,31377,0,0,0,8,101
0,0,0,0,-1,0,0,0,11,15,7,9,0,0,0,0,15169,0,0,0,0,4
0,1,1,-1,-1,0,0,0,22,20,6,7,0,0,0,0,20021,0,0,0,0,1
0,1,0,0,0,0,0,0,1,17,3,5,0,0,0,0,10794,0,0,0,18,140
0,1,0,-1,-1,0,0,1,18,19,8,10,0,0,0,0,4436,0,0,0,21,12
0,1,0,-1,-1,0,0,0,1,20,4,6,0,0,0,0,20940,0,0,0,1,468
0,1,0,-1,-1,0,0,0,20,16,7,8,0,0,0,1,14799,0,0,0,6,109
0,0,0,0,-1,-1,0,1,6,16,28,31,0,0,0,0,15169,0,0,0,0,1
0,1,1,0,0,0,0,0,1,9,3,5,0,0,0,0,-1,0,0,0,2,4
0,1,1,1,0,0,0,0,14,18,6,7,0,0,0,1,-1,0,0,0,8,107
0,1,1,1,-1,0,0,0,1,13,3,5,0,0,0,0,42173,0,0,0,0,8
0,0,0,-1,-1,0,0,0,6,19,5,7,0,0,0,0,16509,0,0,0,8,22
0,1,0,0,0,-1,0,1,63,18,13,15,0,0,0,0,34984,0,0,0,0,0
0,0,0,0,0,0,0,1,12,16,14,15,0,0,0,0,-1,0,0,0,9,4911
0,1,0,1,0,0,0,0,1,11,3,5,0,0,0,0,7922,1,0,0,17,89
0,1,-1,0,0,-1,0,0,1,33,4,6,0,0,0,0,-1,0,0,0,0,0
0,1,1,-1,-1,0,0,1,58,19,13,15,0,0,0,0,-1,0,0,0,38,20
0,1,0,0,-1,0,0,0,16,12,6,8,0,0,0,0,-1,0,0,0,1,218
0,1,0,-1,-1,-1,0,0,10,11,6,7,0,0,0,0,-1,0,0,0,9,102
0,1,0,1,-1,-1,0,1,74,15,15,16,0,0,0,0,-1,0,0,0,0,0
0,1,0,-1,-1,-1,0,1,55,11,12,13,1,0,0,0,12989,0,0,0,4,0
0,0,0,-1,-1,-1,0,1,6,14,7,9,0,0,0,1,-1,0,0,0,1,1
0,0,0,0,-1,0,0,0,1,16,4,6,0,0,0,0,15169,0,0,0,1,14
0,1,-1,-1,-1,0,0,0,1,18,5,7,0,0,0,0,-1,0,0,0,8,54
0,1,0,-1,-1,0,0,1,55,17,12,13,0,0,0,0,46606,0,0,0,16,50
0,0,0,-1,-1,-1,0,1,17,31,9,10,0,2,0,0,20940,0,0,0,0,0
0,1,-1,1,0,0,0,0,9,17,7,10,0,0,0,0,13716,0,0,0,14,184
0,0,0,-1,-1,-1,0,1,15,20,11,15,0,0,0,0,-1,0,0,0,0,2
0,1,0,-1,-1,0,0,0,13,19,8,9,0,0,1,0,299,0,0,0,1,70
0,0,0,-1,-1,0,0,0,6,17,4,5,0,0,0,1,-1,0,0,0,14,11
0,0,0,0,-1,0,0,0,14,15,9,12,0,0,0,0,15169,0,0,0,2,51
0,0,0,-1,-1,0,0,1,47,20,10,12,0,0,0,0,-1,0,0,0,7,88
0,0,1,0,0,0,0,0,1,18,3,5,0,0,0,0,32244,0,0,0,119,126
0,0,1,-1,-1,0,0,0,22,20,6,7,0,0,0,0,20021,0,0,0,0,1
0,1,0,-1,-1,0,0,1,54,13,13,14,0,0,0,0,-1,0,0,0,16,47
0,1,0,0,-1,-1,0,0,7,11,8,9,0,0,0,0,-1,0,0,0,3,37
0,0,0,0,-1,0,0,1,59,14,10,12,0,0,0,0,-1,0,0,0,6,62
0,1,0,-1,-1,-1,0,1,48,17,10,12,0,0,1,0,-1,0,0,0,0,0
0,1,0,0,-1,-1,0,0,1,10,3,5,0,0,0,0,-1,0,0,0,0,3
0,0,0,0,-1,0,0,1,15,15,13,20,0,0,1,2,-1,0,0,0,2,4
0,1,0,-1,-1,0,0,0,1,10,3,5,0,0,0,0,-1,0,0,0,12,28
0,1,0,1,0,0,0,0,1,13,4,6,0,0,0,0,20940,0,0,0,2,90
0,0,0,1,0,-1,0,1,44,26,11,13,0,0,0,0,-1,0,0,0,0,0
0,0,0,1,-1,0,0,0,4,10,4,6,0,0,0,0,-1,0,0,0,12,28
0,0,1,0,-1,-1,0,0,9,6,4,6,0,0,0,0,7132,0,0,0,0,0
0,1,0,-1,-1,0,0,1,35,14,9,10,0,0,0,0,-1,0,0,0,11,55
0,1,0,-1,-1,0,0,1,11,16,18,23,0,0,1,0,-1,0,0,0,2,6
0,1,1,1,0,0,0,0,23,18,6,8,0,1,0,0,46812,0,0,0,15,8
0,1,-1,0,0,0,0,0,1,24,5,7,0,1,0,0,-1,0,0,0,2,0
0,1,1,-1,-1,0,0,0,1,14,3,5,0,0,0,0,39582,0,0,0,43,7
0,1,0,0,-1,0,0,0,17,12,8,14,0,0,0,0,-1,0,0,0,1,277
0,1,-1,-1,-1,-1,0,1,57,15,11,12,0,0,1,3,-1,0,0,0,0,0
0,1,0,0,-1,0,0,0,1,16,3,5,0,0,0,0,-1,0,0,0,17,110
0,1,0,0,-1,-1,0,0,4,10,4,5,0,0,0,0,16509,0,0,0,10,5
0,0,0,0,0,1,0,1,40,14,9,11,0,0,0,0,42926,0,0,-1,-1,-1
0,1,1,0,0,0,0,1,49,16,11,13,0,0,0,0,-1,0,0,0,9,46
0,1,0,-1,-1,0,0,1,67,11,16,17,0,0,0,0,-1,0,0,0,25,78
0,1,0,-1,-1,0,0,0,1,18,4,6,0,0,0,0,20940,0,0,0,13,467
0,0,0,0,-1,0,0,0,15,20,6,8,0,0,0,0,15169,0,0,0,0,0
0,1,0,-1,-1,0,0,0,9,20,8,10,0,0,1,0,681,0,0,0,1,27
0,1,0,-1,-1,0,0,0,1,19,5,7,0,0,0,0,30633,1,0,0,2,310
0,0,0,-1,-1,0,0,0,9,19,5,7,0,0,0,0,-1,0,0,0,9,1041
0,1,0,-1,-1,0,0,1,44,19,12,13,0,0,1,0,299,0,0,0,0,0
0,0,0,0,-1,-1,0,1,52,26,13,17,0,1,0,0,20940,0,0,0,5,236
0,1,-1,-1,-1,0,0,0,1,8,3,5,0,0,0,0,-1,0,0,0,0,267
0,0,0,-1,-1,0,0,0,21,17,5,6,0,0,0,0,-1,0,0,0,14,11
0,0,1,-1,-1,0,0,0,10,22,6,7,0,0,0,0,-1,0,0,0,13,132
0,1,0,-1,-1,0,0,1,72,13,14,15,0,0,0,0,-1,0,0,0,0,0
0,1,-1,-1,-1,0,0,0,20,21,6,8,0,1,0,0,-1,0,0,0,0,0
0,1,1,-1,-1,-1,0,0,1,13,6,8,0,0,0,0,237,0,0,0,0,0
0,1,0,-1,-1,0,0,0,1,13,4,6,0,0,0,0,-1,0,0,0,0,40
0,1,-1,-1,-1,0,0,0,1,11,3,5,0,0,0,0,-1,0,0,0,2,48
0,0,0,-1,-1,-1,0,0,23,14,5,6,0,0,0,0,-1,0,0,0,1,1
0,0,0,-1,-1,0,0,1,25,22,9,10,0,0,0,0,-1,0,0,0,3,0
0,1,1,1,-1,0,0,0,10,18,9,10,0,0,1,0,199608,0,0,0,0,187
0,1,1,-1,-1,0,0,0,30,16,7,9,0,0,0,0,-1,0,0,0,16,230
0,1,1,1,0,0,0,1,24,15,8,11,0,0,0,0,17225,0,0,0,1,11
0,0,0,1,0,0,0,1,23,9,27,28,0,0,0,0,-1,0,0,0,4,158
0,1,0,-1,-1,0,0,0,1,9,3,5,0,0,0,0,-1,0,0,0,20,110
0,1,1,1,0,0,0,1,53,23,10,12,0,0,0,0,16509,0,0,0,25,8
0,1,1,-1,-1,0,0,1,28,21,11,12,0,0,0,0,-1,0,0,0,14,32
0,1,1,-1,-1,0,0,0,1,16,3,5,0,0,0,0,174,0,0,0,43,42
0,1,0,-1,-1,0,0,0,1,14,5,7,0,0,0,0,9121,0,0,0,43,34
0,0,0,-1,-1,0,0,1,83,10,14,16,0,0,0,0,13335,0,0,0,47,39
0,1,-1,-1,-1,-1,0,1,19,33,7,8,0,0,0,0,62508,0,0,0,0,0
0,1,0,-1,-1,0,0,0,1,11,4,6,0,0,0,0,24560,0,0,0,1,89
0,1,0,-1,-1,-1,0,1,50,14,13,14,1,0,1,0,-1,0,0,0,0,0
0,1,-1,-1,-1,1,0,0,1,11,4,6,0,0,0,0,19994,0,0,-1,-1,-1
0,1,0,-1,-1,0,0,1,73,21,13,14,0,0,0,0,40788,0,0,0,33,108
0,1,0,-1,-1,0,0,1,32,19,10,11,0,0,0,0,299,0,0,0,0,19
0,0,0,-1,-1,0,0,0,12,19,6,8,0,0,0,1,20940,0,0,0,1,7
0,0,0,0,0,-1,0,1,25,16,11,17,0,0,1,0,-1,0,0,0,6,62
0,0,0,1,-1,0,0,1,17,20,27,28,0,0,1,0,15169,0,0,0,0,3
0,0,-1,-1,-1,1,0,1,39,15,12,13,0,0,0,0,-1,0,0,-1,-1,-1
0,1,0,-1,-1,0,0,0,1,12,4,6,0,0,0,0,16509,0,0,0,2,189
0,0,0,-1,-1,0,0,1,50,13,9,10,0,0,0,0,-1,1,0,0,16,32
0,1,0,-1,-1,0,0,0,1,19,4,6,0,0,0,0,-1,0,0,0,4,102
0,1,0,1,0,1,0,0,1,25,4,6,0,0,0,0,29789,0,0,-1,-1,-1
0,1,0,0,-1,0,0,0,1,12,6,10,0,0,0,0,-1,0,0,0,0,135
0,1,0,-1,-1,0,0,0,1,14,3,5,0,0,0,0,-1,0,0,0,18,53
0,1,0,-1,-1,0,0,1,49,15,10,11,0,0,0,0,-1,0,0,0,2,267
0,1,0,-1,-1,0,0,1,10,14,16,18,0,0,1,0,9121,0,0,0,0,0
0,1,1,0,0,0,0,1,37,16,10,12,0,0,0,0,-1,0,0,0,9,30
0,1,0,-1,-1,0,0,1,68,17,14,15,1,0,0,0,-1,0,0,0,3,203
0,1,0,-1,-1,0,0,1,57,11,14,16,0,0,0,0,16509,0,0,0,3,29
0,0,0,1,-1,-1,0,0,1,15,4,6,0,0,0,0,-1,0,0,0,0,0
0,1,0,-1,-1,0,0,0,18,17,7,8,0,0,0,0,-1,0,0,0,11,74
0,0,1,-1,-1,0,0,0,26,14,6,8,0,0,0,0,34388,1,0,0,66,560
0,1,1,-1,-1,1,0,0,1,11,3,5,0,0,0,0,-1,0,0,-1,-1,-1
0,1,-1,1,0,1,0,0,1,13,3,5,0,0,0,0,-1,0,0,-1,-1,-1
0,1,1,0,0,0,0,0,16,17,5,7,0,0,0,0,42293,0,0,0,3,68
0,0,0,0,-1,0,0,0,1,14,4,6,0,0,0,1,-1,0,0,0,84,5
0,1,0,1,-1,-1,0,1,69,16,17,18,0,0,0,0,-1,0,0,0,0,0
0,1,0,-1,-1,0,0,0,1,19,4,6,0,0,0,0,20940,0,0,0,1,6
0,1,-1,1,0,0,0,0,1,19,3,5,0,0,0,0,-1,0,0,0,0,1
0,0,0,0,-1,0,0,0,11,16,7,9,0,0,0,0,15169,0,0,0,0,4
0,1,0,-1,-1,0,0,1,56,16,17,20,0,1,0,0,-1,0,0,0,2,58
0,0,-1,-1,-1,1,0,0,9,14,5,7,0,0,0,0,-1,0,0,-1,-1,-1
0,1,0,0,0,0,0,0,1,11,6,8,0,0,0,0,-1,0,0,0,5,227
0,1,0,-1,-1,0,0,0,1,12,3,5,0,0,0,0,14799,0,0,0,6,118
0,1,0,0,0,0,0,1,54,15,12,13,0,0,0,0,-1,1,0,0,2,6
0,1,0,-1,-1,0,0,0,18,26,6,7,0,0,0,0,-1,0,0,0,21,175
0,0,0,-1,-1,0,0,0,1,13,3,5,0,0,0,0,20940,0,0,0,24,141
0,1,1,-1,-1,-1,0,1,56,13,9,11,0,0,0,0,237,0,0,0,0,0
0,1,-1,-1,-1,1,0,0,1,23,5,7,0,0,0,0,-1,0,0,-1,-1,-1
0,1,0,0,0,-1,0,0,1,18,4,6,0,0,0,0,34984,0,0,0,0,0
0,1,1,-1,-1,0,0,0,7,9,4,6,0,0,0,0,-1,0,0,0,82,27
0,1,0,-1,-1,0,0,0,1,13,3,5,0,0,0,0,43659,0,0,0,13,12
0,1,1,1,0,0,0,0,14,18,6,7,0,0,0,0,-1,0,0,0,8,107
0,0,0,1,-1,-1,0,1,57,15,12,13,1,0,0,0,-1,0,0,0,0,0
0,1,0,1,0,0,0,1,36,16,9,10,0,0,0,0,-1,0,0,0,18,133
0,0,0,-1,-1,0,0,1,60,25,12,13,0,0,0,0,-1,0,0,0,2,277
0,1,0,-1,-1,-1,0,0,12,14,7,8,0,0,0,0,31674,0,0,0,12,0
0,1,1,-1,-1,0,0,0,0,22,4,5,0,0,0,0,237,0,0,0,8,62
0,1,0,0,0,0,0,0,1,17,4,6,0,0,0,0,-1,0,0,0,11,30
0,1,1,-1,-1,-1,0,1,10,31,9,10,0,0,1,0,-1,0,0,0,0,0
0,0,1,-1,-1,-1,0,0,21,22,8,9,0,0,0,0,-1,0,0,0,0,23
0,1,0,-1,-1,0,0,1,35,19,10,12,0,0,0,0,299,0,0,0,0,3
0,1,1,1,0,1,0,0,10,16,4,6,0,0,0,0,376,0,0,-1,-1,-1
